id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
69785,50,3/17/11,Private Individual,-9,Da,38.69116334,-6.68669815,Nasra Nasoro,0,Wami / Ruvu,Muyegeani,Pwani,6,1,Bagamoyo,Vigwaza,30,FALSE,GeoData Consultants Ltd,Company,Ruvu Juu,TRUE,2007,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
41910,0,10/8/12,Undp/aict,0,BESADA,34.17550611,-3.86675149,Kwa Kashinje,0,Internal,Madukani,Shinyanga,17,8,Kishapu,Mwamalasa,0,FALSE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
55915,0,4/13/11,Government Of Tanzania,0,Government,33.18595712,-8.66283845,Ilea Shuleni,0,Lake Rukwa,Ilea Kati,Mbeya,12,1,Chunya,Kanga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
15386,0,3/8/11,Government Of Tanzania,0,Marti,35.89355529,-6.38388296,Mdube,0,Rufiji,Ghana B,Dodoma,1,4,Chamwino,Mvumi Mission,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
7633,50,1/31/13,Unicef,30,Unisef,40.09116549,-10.36745092,Sokoni,0,Ruvuma / Southern Coast,Sokoni,Mtwara,99,1,Mtwara Rural,Mayanga,500,TRUE,GeoData Consultants Ltd,VWC,Mbawala chini water suplly,TRUE,1985,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
54182,50,3/2/13,,1496,,34.82224431,-4.51475638,Saidi,0,Internal,Muhuvi,Singida,13,2,Singida Rural,Mtinko,250,TRUE,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
25294,0,4/11/11,Kkkt,0,KKKT,33.05249689,-8.95732043,Nambanji,0,Lake Rukwa,Mbulu Kati,Mbeya,12,6,Mbozi,Myovizi,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
50842,0,8/3/11,Swedish,0,Sengerema Water Department,32.35166572,-2.51196556,Kwa Shineneko,0,Lake Victoria,Madukani,Mwanza,19,5,Sengerema,Kalebezo,0,TRUE,GeoData Consultants Ltd,VWC,None,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
59832,0,10/7/12,Rural Water Supply And Sanitat,0,DWE,31.62342101,-3.25692572,Shule Ya Msingi Nampalahala,0,Lake Tanganyika,Nampalahala,Shinyanga,17,5,Bukombe,Uyovu,0,TRUE,GeoData Consultants Ltd,Parastatal,,TRUE,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
55502,0,10/22/12,Wsdp,0,DWE,0,-2.00E-08,Ushirikiano,0,Lake Victoria,Damidami,Shinyanga,17,1,Bariadi,Mwaubingi,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
41851,0,3/17/11,Cmsr,0,Gove,35.48376089,-5.78794844,Uswahi,0,Internal,Nguji,Dodoma,1,6,Bahi,Lamaiti,0,TRUE,GeoData Consultants Ltd,VWC,Lama,TRUE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
57993,0,3/6/13,Government Of Tanzania,1381,Government,34.68423992,-2.14691646,Joyce Nyamukori,0,Lake Victoria,Baranyota,Mara,20,2,Serengeti,Natta,50,,GeoData Consultants Ltd,WUG,Robanda pumping scheme,TRUE,2010,mono,mono,motorpump,private operator,commercial,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
73797,0,2/20/11,Government Of Tanzania,119,Centr,39.14694268,-7.65553646,Kipwelea,0,Rufiji,Mkima,Pwani,60,53,Rufiji,Mahege,1,TRUE,GeoData Consultants Ltd,VWC,Obe,TRUE,1973,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
5130,0,7/17/11,Hesawa,0,DWE,31.77279661,-1.00058519,Dukani,0,Lake Victoria,Nyakalalo,Kagera,18,7,Misenyi,Kashenye,0,TRUE,GeoData Consultants Ltd,VWC,Kan,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
56691,0,8/3/11,,0,,31.8286642,-1.28229402,Shule Ya Msingi Mugeza Mseto,0,Lake Victoria,Bunukangoma,Kagera,18,6,Bukoba Urban,Kahororo,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
25261,0,3/22/11,World Bank,0,Mackd,36.60196164,-6.33753639,Kwa Aziz,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Chamkoroma,0,TRUE,GeoData Consultants Ltd,VWC,Tubu,FALSE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
53098,20,3/7/11,Tridep,0,Villagers,38.85822547,-4.82552081,Kwasande,0,Pangani,Mwanyumba,Tanga,4,8,Mkinga,Maramba,600,TRUE,GeoData Consultants Ltd,VWC,shallow well,TRUE,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,other,other,unknown,hand pump,hand pump
46653,500,3/3/11,Adb,1682,DWE,35.15460781,-8.24922533,none,0,Rufiji,N,Iringa,11,2,Mufindi,Igombavanu,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2000,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
45094,0,2/20/13,Hesawa,1349,Hesawa,34.27173568,-1.74601111,Shule Ya Msingi Remung'Orori,0,Lake Victoria,Nyabuchegeche,Mara,20,2,Serengeti,Ring'wani,834,,GeoData Consultants Ltd,Other,,,1999,gravity,gravity,gravity,other,other,unknown,unknown,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
7371,0,10/7/12,Rwssp,0,DWE,32.38049303,-4.22773511,Wanaharakati,0,Lake Tanganyika,Izengwa,Shinyanga,17,3,Kahama,Uyogo,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
73708,0,2/19/11,Ilo,2267,Commu,34.11408961,-9.2368653,none,0,Lake Nyasa,Matipu,Iringa,11,3,Makete,Iwawa,0,TRUE,GeoData Consultants Ltd,VWC,Ludiha,FALSE,1983,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
31160,0,10/24/12,Government Of Tanzania,0,Government,33.68839027,-4.33261259,Shuleni,0,Internal,Mwazizi Center,Tabora,14,2,Igunga,Bukoko,0,TRUE,GeoData Consultants Ltd,Other,,FALSE,0,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
16993,0,4/5/11,Ir,977,Ir,37.08357865,-5.99969242,Rwande A,0,Wami / Ruvu,Rwande A,Morogoro,5,1,Kilosa,Chakwale,350,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1996,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
10625,250,2/3/13,Oxfarm,1516,OXFARM,29.82062679,-4.53558851,Kwa Mfumuhira,0,Lake Tanganyika,Buhuba,Kigoma,16,2,Kasulu,Rusaba,350,TRUE,GeoData Consultants Ltd,Water authority,Mroroma,TRUE,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
68321,0,3/23/11,Commu,0,Commu,36.77916643,-6.30535784,Kwa Meliani,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Mlali,0,TRUE,GeoData Consultants Ltd,VWC,Mlal,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
23695,0,2/23/13,Government Of Tanzania,1637,District council,37.58952073,-3.20650914,Kwa Kisa Mlingi,0,Pangani,Mrimasha,Kilimanjaro,3,1,Rombo,Makiidi,1,TRUE,GeoData Consultants Ltd,Company,Makidi water supply,TRUE,1977,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
1891,0,11/12/12,Government Of Tanzania,0,Central government,32.93720417,-5.24776166,Shuleni,0,Lake Tanganyika,Ipululu,Tabora,14,3,Uyui,Igalula,0,TRUE,GeoData Consultants Ltd,VWC,Ipululu water supply,TRUE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
31935,0,2/2/13,Lifetime,27,Artisan,39.17288652,-8.5280373,Kwahuseni 2,0,Ruvuma / Southern Coast,Plot,Lindi,80,13,Kilwa,Mingumbi,330,TRUE,GeoData Consultants Ltd,,,TRUE,2007,afridev,afridev,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
54131,0,8/19/11,Rudep,1613,DWE,32.02346343,-8.93462719,Kwa Sadoki Skazo,0,Lake Rukwa,Ntutulu,Rukwa,15,2,Sumbawanga Rural,Mambwenkoswe,150,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1984,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
25827,0,4/6/11,Cmcr,0,Commu,35.96306456,-5.96232034,Kisimani,0,Wami / Ruvu,Nghonje,Dodoma,1,5,Dodoma Urban,Hombolo,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
65844,0,2/4/13,Unicef,546,UNICEF,37.45493114,-11.11882981,Namasakata Sec. School,0,Ruvuma / Southern Coast,Kaloleni,Ruvuma,10,1,Tunduru,Namasakata,1,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,1998,swn 80,swn 80,handpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
60485,0,1/23/13,Finw,298,FinW,39.55220842,-10.68894522,Huruwi,0,Ruvuma / Southern Coast,Huruwi,Mtwara,9,4,Tandahimba,Lyenje,1,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
43043,0,1/11/13,,1602,,34.86767529,-4.66322008,Samwi,0,Internal,Mkese,Singida,13,2,Singida Rural,Ilongero,1,,GeoData Consultants Ltd,VWC,I,,1980,mono,mono,motorpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
26742,0,8/12/11,Kkkt,0,KKKT,32.97773891,-8.92424207,Iwela,0,Lake Rukwa,Iwela,Mbeya,12,6,Mbozi,Isansa,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
18432,0,5/3/13,Rc,1293,R.C,36.91582605,-3.32728268,Zahanati Ngurdoto,0,Pangani,Kati,Arusha,2,7,Meru,Maji ya Chai,450,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2005,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
1779,0,11/15/12,Rwssp,0,WEDECO,34.25443702,-3.01591248,Upendano,0,Lake Victoria,Bega,Shinyanga,17,6,Meatu,Mwabuma,0,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
56646,0,4/5/11,Shule,0,Shule,35.80309625,-4.59784087,Shule Ya Msingi Masange,0,Internal,Masange,Dodoma,1,1,Kondoa,Masange,0,TRUE,GeoData Consultants Ltd,VWC,Masa,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
55372,0,7/23/11,Oxfam,0,OXFAM,30.49839912,-2.85721007,Musigara,0,Lake Victoria,Mukiganda,Kagera,18,30,Ngara,Bugarama,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
69248,0,2/27/13,Government Of Tanzania,1754,District council,37.56610442,-3.04682631,Ubetu Dip No 1,0,Internal,Wama B,Kilimanjaro,3,1,Rombo,Ubetu Kahe,1,TRUE,GeoData Consultants Ltd,Company,Kiroriko water supply,TRUE,1993,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
35063,0,2/3/11,Government Of Tanzania,1613,DWE,34.99596567,-8.95165912,Kwa Elio Chagavalia,0,Rufiji,Ilangali,Iringa,11,4,Njombe,Mahongole,80,TRUE,GeoData Consultants Ltd,VWC,Kifumbe pumping scheme,FALSE,1979,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
39339,0,4/15/11,Government Of Tanzania,0,Government,33.04066879,-8.56748368,Robert John,0,Lake Rukwa,Mapogoro,Mbeya,12,1,Chunya,Mbuyuni,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
37422,0,8/3/13,Sekei Village Community,1512,Sekei village community,36.70901591,-3.34886447,Kwa Mungai,0,Pangani,Kiutu,Arusha,2,2,Arusha Rural,Sokoni II,200,TRUE,GeoData Consultants Ltd,VWC,Sekei pipe line,TRUE,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
10235,0,2/16/13,Dmdd,1711,Dmdd,35.46062166,-4.47919514,Sipiani,0,Internal,Sagong,Manyara,21,2,Hanang,Measkron,238,TRUE,GeoData Consultants Ltd,VWC,Nameqhwadiba,TRUE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
555,0,2/26/11,In,466,In,37.06203071,-6.80864527,Kwa Mzee Daudi,0,Wami / Ruvu,Chekereni,Morogoro,5,1,Kilosa,Mabwerebwere,150,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
8522,3000,7/30/11,Rudep,884,DWE,31.39017808,-7.46220709,Kanisani Rc,0,Lake Rukwa,Kifunda,Rukwa,15,1,Mpanda,Mamba,380,TRUE,GeoData Consultants Ltd,VWC,Kasansa,TRUE,1987,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
233,0,1/24/13,Fini Water,97,Fini water,39.58360577,-9.91088994,Kwa Kinung'A,0,Ruvuma / Southern Coast,Jj,Lindi,80,62,Lindi Rural,Chikonji,400,TRUE,GeoData Consultants Ltd,,,TRUE,1982,other,other,other,vwc,user-group,unknown,unknown,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
4007,0,7/8/11,,0,,33.64945561,-9.33976049,Chuo Cha Ualimu,0,Lake Nyasa,Mpuguso,Mbeya,12,4,Rungwe,Mpuguso,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
23038,0,8/9/11,Hifab,0,Hesawa,33.55332367,-2.71091593,Bulungwa,0,Lake Victoria,Bulungwa,Mwanza,19,4,Kwimba,Iseni,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
11654,100,2/15/13,Snv,1001,DWE,35.83283694,-10.30103148,Kwa Damas Komba,0,Lake Nyasa,Kawawa,Ruvuma,10,5,Namtumbo,Kitanda,300,TRUE,GeoData Consultants Ltd,WUG,,FALSE,1997,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
36616,0,4/6/11,Kkkt,0,KKKT,33.16192771,-9.25015729,Kwa Amos Yangson,0,Lake Nyasa,Igalila,Mbeya,12,2,Mbeya Rural,Iwiji,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
27862,0,10/23/12,Water Aid /sema,0,Water Aid /sema,32.2750433,-4.45265941,Nandula,0,Lake Tanganyika,Shikule B,Tabora,14,4,Urambo,Kashishi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
55781,250,1/27/13,Danida,1434,DANIDA,30.21102597,-4.34146786,Kwa Godwin,0,Lake Tanganyika,Lugoma,Kigoma,16,2,Kasulu,Nyamnyusi,1450,TRUE,GeoData Consultants Ltd,Water authority,Donge,TRUE,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe
41815,0,8/3/11,,0,,33.6389985,-9.34554026,Tankin,0,Lake Nyasa,Ndubi,Mbeya,12,4,Rungwe,Kisondela,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
57979,40,3/19/11,Government Of Tanzania,364,DWE,38.41739844,-5.60484816,Kwa Mtendaji,24,Pangani,Kwamnyembe,Tanga,4,6,Handeni,Komkonga,200,TRUE,GeoData Consultants Ltd,VWC,Water Sector Develop,FALSE,2009,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
49429,0,2/10/13,Tcrs,1549,TCRS,34.66624327,-5.01761591,Mabandani,0,Internal,Mburi,Singida,13,2,Singida Rural,Ihanja,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1991,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
62086,0,4/7/11,Cmcr,0,Commu,35.91419524,-5.88586776,Kanisani Anglican,0,Wami / Ruvu,Mayeto,Dodoma,1,5,Dodoma Urban,Hombolo,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
31246,0,10/16/12,Greinaker,0,GREINAKER,33.08177542,-3.84870501,Kwa Mzee Fungo Mayala,0,Internal,Buyubi,Shinyanga,17,3,Shinyanga Rural,Didia,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other
58973,0,10/16/12,Netherlands,0,DWE,33.99645978,-3.26712323,Muungano,0,Internal,Ndole,Shinyanga,17,2,Maswa,Sukuma,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
23253,0,1/23/13,Dwsp,0,DWE,0,-2.00E-08,Mabeja,0,Lake Victoria,Madukani B,Shinyanga,17,1,Bariadi,Dutwa,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
12394,0,3/1/11,Missi,1661,Missi,35.46894924,-7.93148853,none,0,Rufiji,Kitipwi,Iringa,11,1,Iringa Rural,Mseke,1,FALSE,GeoData Consultants Ltd,VWC,Meseke,TRUE,1996,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
17510,0,10/22/12,Totoland,0,Totoland,32.57934621,-5.39384371,Kwa Juma Shabani,0,Lake Tanganyika,Kazaroho,Tabora,14,5,Sikonge,Tutuo,0,FALSE,GeoData Consultants Ltd,Other,,TRUE,0,india mark ii,india mark ii,handpump,other,other,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
21441,0,3/8/11,Government Of Tanzania,295,RWE,38.53640144,-5.00673678,Madukani,0,Pangani,Lusanga,Tanga,4,2,Korogwe,Kerenge,75,TRUE,GeoData Consultants Ltd,VWC,Kwamazandu water sup,FALSE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
26675,4000,3/16/11,Danida,1217,DANID,35.79557407,-7.42045276,none,0,Rufiji,Ndevelwa,Iringa,11,1,Iringa Rural,Kihorogota,1,TRUE,GeoData Consultants Ltd,VWC,Nyang',TRUE,1997,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
